que vio none none none none none none none none none none none none none none none
cine none none none none none none none none none none none none none none none
cine none none none none none none none none none none none none none none none
quiso N N N N N Y H N N N N N voiceless fricative alveolar
quiso N N N N N Y H N N N N N voiceless fricative alveolar
razón N N N N N Y N Y N B N N voiceless fricative interdental
raíz N N N N Y N N N N N N N unrounded close front
realizarnos N N N N N Y N Y N B N N voiceless fricative interdental
realizaba N N N N N Y N Y N B N N voiceless fricative interdental
recibir Y B Y B Y Y N N U U Y Y voiced approximant bilabial
reescribir N N N N N Y H N N N N N voiceless fricative alveolar
refugio N N N N Y N N N N N N N unrounded close front
refugio N N Y H Y Y N N L L N N voiced approximant velar
regalo N N N N Y N N N U U N N voiced lateral alveolar
rejilla N N N N Y N N N L L N N voiceless fricative velar
reyes Y N Y H N Y N N L L N Y voiced fricative palatal
raíz N N N N Y N N N N N N N unrounded close front
raíz N N N N N N H N N N Y Y unrounded open central
relación N N N N Y N N N N N N N voiceless fricative interdental
reemplazar N N N N N N H N N N Y Y unrounded mid front
repente N N N N Y N N N U U N N voiceless plosive dental
recuerda N N N N Y N N N N N N N voiceless fricative velar
cerca N N N N Y N N N N N N N voiceless fricative interdental
resultados N N N N Y N N N U U N N voiceless plosive dental
reunión none none none none none none none none none none none none none none none
revisado N N N N N Y H N N N N N voiceless fricative alveolar
revisar N N N N N Y H N N N N N voiceless fricative alveolar
reunión Y H Y H Y Y N N N N Y Y rounded close back
receptor N N N N Y N N N N N N N voiceless fricative interdental
silla N N N N N Y H N N N N N voiceless fricative alveolar
rosita N N N N Y N N N U U N N voiceless plosive dental
rosita none none none none none none none none none none none none none none none
rosita none none none none none none none none none none none none none none none
rosita none none none none none none none none none none none none none none none
rosita none none none none none none none none none none none none none none none
se ha N N Y N N Y N N U U N Y none none none
se ha none none none none none none none none none none none none none none none
savias N N Y H Y Y N N N N N N voiced approximant bilabial
sacerdotisa N N N N N Y H N N N N N voiceless fricative alveolar
salida none none none none none none none none none none none none none none none
salida Y B Y B Y Y N N U U Y Y voiced approximant dental
zapato N N N N N Y N Y N B N N voiceless fricative interdental
satisfecho N N Y N N Y N N U U N Y none none none
satisfecho N N N N Y N N N N N N N voiceless fricative interdental
satisfecho N N N N N N H N N N Y Y unrounded mid front
sabe Y B Y B Y Y N N U U Y Y voiced approximant bilabial
sabe Y B Y B Y Y N N U U Y Y voiced approximant bilabial
sabemos Y B Y B Y Y N N U U Y Y voiced approximant bilabial
se bañan none none none none none none none none none none none none none none none
servicios N N Y H Y Y N N N N N N voiced approximant bilabial
servicios N N N N N Y N N N N N N voiced tap alveolar
señor N N N N Y N N N N N N N rounded mid back
señor N N N N Y Y N N N N N N voiced nasal palatal
siguió N N N N Y N N N N N N N unrounded close front
se lo dijo none none none none none none none none none none none none none none none
se lo dijo none none none none none none none none none none none none none none none
se enfado N N N N N N H N N N Y Y unrounded mid front
se enfado none none none none none none none none none none none none none none none
se enfado N N N N N N H N N N Y Y unrounded mid front
señor none none none none none none none none none none none none none none none
sencillo N N N N Y N N N N N N N voiceless fricative interdental
segundo N N Y H Y Y N N L L N N voiced approximant velar
señales none none none none none none none none none none none none none none none
señor none none none none none none none none none none none none none none none
señor none none none none none none none none none none none none none none none
servicios N N Y H Y Y N N N N N N voiced approximant bilabial
cerca N N N N Y N N N N N N N voiceless fricative interdental
su none none none none none none none none none none none none none none none
señor N N N N Y Y N N N N N N voiced nasal palatal
significativos none none none none none none none none none none none none none none none
sigilosamente none none none none none none none none none none none none none none none
sigilosamente N N N N N Y H N N N N N voiceless fricative alveolar
significativo none none none none none none none none none none none none none none none
significativo none none none none none none none none none none none none none none none
significancia N N N N Y N N N N N N N unrounded close front
significativo N N N N Y N N N N N N N unrounded close front
significativa none none none none none none none none none none none none none none none
significativos N N Y H Y Y N N N N N N voiced approximant bilabial
significativos N N N N Y N H N U B N N voiceless fricative labiodental
sigilosamente N N Y H Y Y N N L L N N voiced approximant velar
sílaba Y B Y B Y Y N N U U Y Y voiced approximant bilabial
siglo N N Y H Y Y N N L L N N voiced plosive velar
siempre N N N N N N H N N N Y Y unrounded mid front
sin embargo none none none none none none none none none none none none none none none
siguió N N Y H Y Y N N L L N N voiced plosive velar
si se tratase none none none none none none none none none none none none none none none
si se tratase none none none none none none none none none none none none none none none
solicitaremos N N N N Y N N N N N N N voiceless fricative velar
sonrientes none none none none none none none none none none none none none none none
sonrió none none none none none none none none none none none none none none none
cuaderno N N N N Y N N N N N N N voiced approximant velar
sustituir N N N N Y N N N N N N N unrounded close front
sustituir none none none none none none none none none none none none none none none
sufijo N N N N Y N N N L L N N voiceless fricative velar
sujeto N N N N Y N N N L L N N voiceless fricative velar
sustituyendo Y N Y H N Y N N L L N Y voiced fricative palatal
subir Y B Y B Y Y N N U U Y Y voiced approximant bilabial
subo Y B Y B Y Y N N U U Y Y voiced approximant bilabial
tarjetas N N N N Y N N N L L N N voiceless fricative velar
tarjetas N N N N N Y N N N N N N voiced tap alveolar
tal vez none none none none none none none none none none none none none none none
también none none none none none none none none none none none none none none none
también none none none none none none none none none none none none none none none
también none none none none none none none none none none none none none none none
también N N N N N N H N N N Y Y unrounded mid front
también none none none none none none none none none none none none none none none
también none none none none none none none none none none none none none none none
también none none none none none none none none none none none none none none none
también N N Y H N Y V V N N N Y voiced  nasal bilabial 
tecnológicas N N Y H Y Y N N L L N N voiced approximant velar
tecnologías N N N N Y N N N N N N N voiceless fricative interdental
teniendo none none none none none none none none none none none none none none none
tengo N N Y H Y Y N N L L N N voiced plosive velar
te pasa none none none none none none none none none none none none none none none
te pasa none none none none none none none none none none none none none none none
tienen geranios none none none none none none none none none none none none none none none
trimestre N N N N N Y N N N N N N voiced tap alveolar
tierra N N N N N N H N N N Y Y unrounded mid front
tomillo N N Y H N Y V V N N N Y voiced  nasal bilabial 
trajeron N N N N Y N N N L L N N voiceless fricative velar
transportes none none none none none none none none none none none none none none none
transportes none none none none none none none none none none none none none none none
transportes none none none none none none none none none none none none none none none
transportes none none none none none none none none none none none none none none none
transportes none none none none none none none none none none none none none none none
transportes none none none none none none none none none none none none none none none
transportes none none none none none none none none none none none none none none none
trabajadora Y B Y B Y Y N N U U Y Y voiced approximant bilabial
trabajos Y B Y B Y Y N N U U Y Y voiced approximant bilabial
triángulos none none none none none none none none none none none none none none none
trimestre none none none none none none none none none none none none none none none
otro N N N N Y N N N N N N N rounded mid back
proceso Y B Y B Y Y N N L L Y Y voiceless plosive bilabial
tuvieran N N Y H Y Y N N N N N N voiced approximant bilabial
ruta N N N N Y N N N U U N N voiceless plosive dental
ruta N N N N N Y N N N N N N voiced trill alveolar
verbos N N N N N Y N N N N N N voiced tap alveolar
verbos N N Y H Y Y N N N N N N voiced plosive bilabial
huele N N Y N N Y N N U U N Y none none none
huele N N Y N N Y N N U U N Y none none none
humo N N Y N N Y N N U U N Y none none none
una Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
unos N N N N Y N N N N N N N rounded mid back
unos Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
uno none none none none none none none none none none none none none none none
utilización N N N N N Y N Y N B N N voiceless fricative interdental
utilización N N N N Y N N N N N N N voiceless fricative interdental
hube Y B Y B Y Y N N U U Y Y voiced approximant bilabial
hube N N Y N N Y N N U U N Y none none none
vaciar N N N N N N H N N N Y Y unrounded open central
vaciar N N N N Y N N N N N N N unrounded close front
bajo N N N N Y N N N L L N N voiceless fricative velar
bajo Y B Y B Y Y N N U U Y Y voiced plosive bilabial
bailar Y B Y B Y Y N N U U Y Y voiced plosive bilabial
variable N N N N Y N N N U U N N voiced lateral alveolar
variable Y B Y B Y Y N N U U Y Y voiced plosive bilabial
variable N N N N Y N N N N N N N unrounded close front
bajita Y B Y B Y Y N N U U Y Y voiced plosive bilabial
bajito Y B Y B Y Y N N U U Y Y voiced plosive bilabial
vayamos none none none none none none none none none none none none none none none
vayamos none none none none none none none none none none none none none none none
balón Y B Y B Y Y N N U U Y Y voiced plosive bilabial
banco Y B Y B Y Y N N U U Y Y voiced plosive bilabial
bastan Y B Y B Y Y N N U U Y Y voiced plosive bilabial
bastante Y B Y B Y Y N N U U Y Y voiced plosive bilabial
batir Y B Y B Y Y N N U U Y Y voiced plosive bilabial
be Y B Y B Y Y N N U U Y Y voiced plosive bilabial
vez N N N N N N H N N N Y Y unrounded mid front
verdadera N N N N N N H N N N Y Y unrounded mid front
verdadera Y B Y B Y Y N N U U Y Y voiced plosive dental
verdadera N N N N N N H N N N Y Y unrounded open central
verdadera Y B Y B Y Y N N U U Y Y voiced plosive dental
verdadera N N N N N Y N N N N N N voiced tap alveolar
veintiuno none none none none none none none none none none none none none none none
vegetación N N Y H Y Y N N L L N N voiced approximant velar
bella Y B Y B Y Y N N U U Y Y voiced plosive bilabial
velocidad N N N N N N H N N N Y Y unrounded open central
veinte Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
veinte N N N N Y N N N N N N N unrounded close front
bien N N N N Y N N N N N N N unrounded close front
bien Y B Y B Y Y N N U U Y Y voiced plosive bilabial
venenosas Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
veinte N N N N Y N N N N N N N unrounded close front
veintitrés N N N N Y N N N N N N N unrounded close front
verdadera N N N N N Y N N N N N N voiced tap alveolar
verdadera N N N N N N H N N N Y Y unrounded mid front
verdadera Y B Y B Y Y N N U U Y Y voiced plosive dental
verdadera N N N N N N H N N N Y Y unrounded open central
verdadera Y B Y B Y Y N N U U Y Y voiced plosive dental
verdadera N N N N N Y N N N N N N voiced tap alveolar
verdadera N N N N N N H N N N Y Y unrounded mid front
verdad none none none none none none none none none none none none none none none
berenjena none none none none none none none none none none none none none none none
berenjena none none none none none none none none none none none none none none none
berenjena Y B Y B Y Y N N U U Y Y voiced plosive bilabial
verbal Y B Y B Y Y N N U U Y Y voiced approximant bilabial
verbo Y B Y B Y Y N N U U Y Y voiced approximant bilabial
verbos Y B Y B Y Y N N U U Y Y voiced approximant bilabial
beber Y B Y B Y Y N N U U Y Y voiced plosive bilabial
beber Y B Y B Y Y N N U U Y Y voiced plosive bilabial
veces N N N N Y N N N N N N N voiceless fricative interdental
biblioteca Y B Y B Y Y N N U U Y Y voiced plosive bilabial
vidrio N N N N Y N N N N N N N unrounded close front
vía N N N N Y N N N N N N N unrounded close front
vieja N N N N Y N N N L L N N voiceless fricative velar
bien Y B Y B Y Y N N U U Y Y voiced plosive bilabial
tiene N N N N Y N N N U U N N voiceless plosive dental
viernes Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
billones Y B Y B Y Y N N U U Y Y voiced plosive bilabial
blanco Y B Y B Y Y N N U U Y Y voiced plosive bilabial
vociferar N N N N N N H N N N Y Y unrounded open central
volvió N N Y H Y Y N N N N N N voiced approximant bilabial
boli Y B Y B Y Y N N U U Y Y voiced plosive bilabial
bosque Y B Y B Y Y N N U U Y Y voiced plosive bilabial
buscaba Y B Y B Y Y N N U U Y Y voiced plosive bilabial
y ángel none none none none none none none none none none none none none none none
y de none none none none none none none none none none none none none none none
y vio none none none none none none none none none none none none none none none
cerca N N N N Y N N N N N N N voiceless fricative interdental
cinco mil none none none none none none none none none none none none none none none
cinco mil N N N N Y N N N N N N N voiceless fricative interdental
